t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
3944,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3954,508,488,397,492,515,488,397,492,512,498,400,541,119,521
3964,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3974,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3984,508,488,397,492,515,488,397,492,512,498,400,541,119,521
3994,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4004,508,489,397,491,515,489,397,491,512,499,400,542,119,521
4014,508,488,397,492,515,488,397,492,512,498,400,541,119,521
4024,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4034,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4044,508,488,397,492,515,488,397,492,512,498,400,541,119,521
4054,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4064,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4074,508,488,397,492,515,488,397,492,512,498,400,541,119,521
4084,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4094,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4104,508,488,397,492,515,488,397,492,512,498,400,541,119,521
4114,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4124,508,489,397,491,515,489,397,491,512,499,400,542,119,521
4134,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4144,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4154,508,489,397,491,515,489,397,491,512,499,400,542,119,521
4164,508,488,397,492,515,488,397,492,512,498,400,541,119,521
4174,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4184,509,488,397,491,514,488,397,491,512,498,400,542,119,521
4194,508,488,397,492,515,488,397,492,512,498,400,541,119,521
4204,508,488,397,491,515,488,397,491,512,498,400,542,119,521
4214,508,489,397,491,515,489,397,491,512,499,400,542,119,521
9462,508,488,397,492,515,488,397,492,512,498,400,541,119,521
9463,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9464,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9474,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9484,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9494,510,479,617,492,513,479,617,492,513,489,616,541,119,521
9504,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9514,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9524,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9534,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9544,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9554,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9564,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9574,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9584,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9594,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9604,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9614,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9624,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9634,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9644,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9654,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9664,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9674,511,479,616,492,512,479,616,492,514,489,615,541,119,521
9684,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9694,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9704,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9714,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9724,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9734,510,479,617,492,513,479,617,492,513,489,616,541,119,521
9744,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9754,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9764,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9774,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9784,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9794,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9804,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9814,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9824,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9834,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9844,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9854,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9864,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9874,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9884,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9894,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9904,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9914,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9924,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9934,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9944,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9954,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9964,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9974,510,479,616,491,513,479,616,491,513,489,615,542,119,521
9984,510,479,616,492,513,479,616,492,513,489,615,541,119,521
9994,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10004,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10014,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10024,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10034,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10044,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10054,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10064,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10074,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10084,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10094,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10104,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10114,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10124,510,479,617,492,513,479,617,492,513,489,616,541,119,521
10134,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10144,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10154,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10164,510,479,616,492,513,479,616,492,513,489,615,541,119,521
