t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
10436,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10446,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10456,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10466,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10476,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10486,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10496,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10506,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10516,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10526,510,492,601,498,513,492,601,498,514,488,622,513,0,499
10536,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10546,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10556,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10566,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10576,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10586,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10596,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10606,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10616,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10626,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10636,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10646,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10656,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10666,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10676,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10686,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10696,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10706,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10716,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10726,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10736,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10746,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10756,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10766,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10776,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10786,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10796,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10806,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10816,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10826,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10836,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10846,511,492,601,499,512,492,601,499,516,488,622,512,0,499
10856,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10866,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10876,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10886,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10896,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10906,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10916,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10926,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10936,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10946,510,492,601,498,513,492,601,498,514,488,622,513,0,499
10956,511,492,601,498,512,492,601,498,516,488,622,513,0,499
10966,511,493,601,499,512,493,601,499,516,489,622,512,0,499
10976,510,492,600,498,513,492,600,498,514,488,621,513,0,499
10986,511,492,600,498,512,492,600,498,516,488,621,513,0,499
10996,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11006,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11016,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11026,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11036,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11046,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11056,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11066,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11076,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11086,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11096,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11106,510,492,601,498,513,492,601,498,514,488,622,513,0,499
11116,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11126,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11136,511,492,600,499,512,492,600,499,516,488,621,512,0,499
11146,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11156,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11166,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11176,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11186,510,492,601,498,513,492,601,498,514,488,622,513,0,499
11196,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11206,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11216,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11226,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11236,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11246,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11256,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11266,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11276,510,492,601,498,513,492,601,498,514,488,622,513,0,499
11286,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11296,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11306,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11316,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11326,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11336,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11346,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11356,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11366,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11376,511,492,600,499,512,492,600,499,516,488,621,512,0,499
11386,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11396,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11406,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11416,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11426,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11436,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11446,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11456,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11467,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11476,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11486,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11496,511,492,600,499,512,492,600,499,516,488,621,512,0,499
11506,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11516,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11526,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11536,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11546,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11556,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11566,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11576,510,492,601,498,513,492,601,498,514,488,622,513,0,499
11586,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11596,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11606,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11616,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11626,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11636,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11646,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11656,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11666,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11676,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11686,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11696,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11706,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11716,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11726,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11736,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11746,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11756,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11766,511,492,600,499,512,492,600,499,516,488,621,512,0,499
11776,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11786,511,492,600,498,512,492,600,498,516,488,621,513,0,499
11796,511,492,600,499,512,492,600,499,516,488,621,512,0,499
11806,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11816,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11826,511,492,601,498,512,492,601,498,516,488,622,513,0,499
11836,511,493,601,499,512,493,601,499,516,489,622,512,0,499
11846,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11856,511,492,600,499,512,492,600,499,516,488,621,512,0,499
11866,511,492,601,499,512,492,601,499,516,488,622,512,0,499
11876,510,492,600,498,513,492,600,498,514,488,621,513,0,499
11886,511,492,600,498,512,492,600,498,516,488,621,513,0,499
