t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
2276,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2286,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2296,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2306,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2316,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2326,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2336,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2346,513,499,382,500,510,499,382,500,512,501,398,512,0,500
2356,513,499,382,500,510,499,382,500,512,501,398,512,0,500
2366,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2376,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2386,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2396,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2406,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2416,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2426,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2436,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2446,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2456,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2466,513,499,383,500,510,499,383,500,512,501,399,512,0,500
2476,513,499,383,500,510,499,383,500,512,501,399,512,0,500
2486,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2496,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2506,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2516,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2526,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2536,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2546,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2556,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2566,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2576,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2586,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2596,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2606,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2616,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2626,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2636,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2646,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2656,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2666,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2676,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2686,513,501,383,500,510,501,383,500,512,503,399,512,0,500
2696,513,501,383,500,510,501,383,500,512,503,399,512,0,500
2706,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2716,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2726,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2736,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2746,514,501,384,500,509,501,384,500,513,503,399,512,0,500
2756,514,501,384,500,509,501,384,500,513,503,399,512,0,500
2766,513,501,383,500,510,501,383,500,512,503,399,512,0,500
2776,513,501,383,500,510,501,383,500,512,503,399,512,0,500
2786,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2796,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2806,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2816,514,500,383,500,509,500,383,500,513,502,399,512,0,500
2826,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2836,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2846,513,499,383,500,510,499,383,500,512,501,399,512,0,500
2856,513,499,383,500,510,499,383,500,512,501,399,512,0,500
2866,513,499,383,500,510,499,383,500,512,501,399,512,0,500
2876,513,499,383,500,510,499,383,500,512,501,399,512,0,500
2886,513,501,383,500,510,501,383,500,512,503,399,512,0,500
2896,513,501,383,500,510,501,383,500,512,503,399,512,0,500
2906,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2916,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2926,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2936,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2946,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2956,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2966,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2976,513,500,382,500,510,500,382,500,512,502,398,512,0,500
2986,513,500,383,500,510,500,383,500,512,502,399,512,0,500
2996,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3006,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3016,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3026,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3036,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3046,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3056,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3066,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3076,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3086,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3096,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3106,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3116,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3126,513,501,383,500,510,501,383,500,512,503,399,512,0,500
3136,513,501,383,500,510,501,383,500,512,503,399,512,0,500
3146,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3156,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3166,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3176,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3186,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3196,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3206,513,501,383,500,510,501,383,500,512,503,399,512,0,500
3216,513,501,383,500,510,501,383,500,512,503,399,512,0,500
3226,513,499,383,500,510,499,383,500,512,501,399,512,0,500
3236,513,499,383,500,510,499,383,500,512,501,399,512,0,500
3246,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3256,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3266,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3276,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3286,512,500,382,500,511,500,382,500,512,502,398,512,0,500
3296,512,500,382,500,511,500,382,500,512,502,398,512,0,500
3306,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3316,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3326,513,499,383,500,510,499,383,500,512,501,399,512,0,500
3336,513,499,383,500,510,499,383,500,512,501,399,512,0,500
3346,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3356,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3366,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3376,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3386,513,500,384,500,510,500,384,500,512,502,399,512,0,500
3396,513,500,384,500,510,500,384,500,512,502,399,512,0,500
3406,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3416,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3426,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3436,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3446,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3456,513,500,383,500,510,500,383,500,512,502,399,512,0,500
